Age,EmployeeNumber,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentSalaryHike,Attrition Flag,Age Group,Income Group,Tenure Group,Salary Hike Group
42,1242,No,Research & Development,26,5,Medical,1,Female,3,3,Research Director,1,Married,13191,3,Yes,3,20,3,1,0,0,0,17,0,Mid,High,Early,Medium
35,1243,No,Sales,8,2,Marketing,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,2,16,2,13,2,4,12,11,0,Mid,High,Long,Low
27,1244,No,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,1,Married,2235,1,Yes,4,9,2,9,7,6,8,14,0,Young,Low,Long,Medium
54,1245,No,Research & Development,1,4,Life Sciences,4,Female,3,3,Manufacturing Director,3,Divorced,10502,7,No,1,33,1,5,4,1,4,17,0,Senior,High,Mid,Medium
44,1246,No,Research & Development,2,1,Life Sciences,1,Female,4,1,Research Scientist,4,Married,2011,1,No,4,10,3,10,5,7,7,13,0,Mid,Low,Long,Medium
19,1248,Yes,Research & Development,10,3,Medical,1,Female,2,1,Research Scientist,2,Single,1859,1,Yes,2,1,4,1,1,0,0,25,1,Young,Low,Early,High
29,1249,No,Research & Development,1,3,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,3760,1,No,1,3,3,3,2,1,2,15,0,Young,Low,Mid,Medium
54,1250,No,Research & Development,3,3,Life Sciences,4,Male,3,4,Research Director,4,Married,17779,3,No,1,36,3,10,9,0,9,14,0,Senior,High,Long,Medium
31,1251,No,Research & Development,11,2,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,4,6,2,6,5,0,1,12,0,Mid,Medium,Mid,Low
31,1252,No,Research & Development,24,3,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,2,10,3,10,9,1,8,19,0,Mid,Medium,Long,High
59,1254,No,Sales,3,3,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,5,No,4,13,3,6,1,0,5,17,0,Senior,Medium,Mid,Medium
43,1255,No,Research & Development,3,3,Life Sciences,3,Male,1,5,Research Director,4,Married,19740,3,No,2,25,3,8,7,0,7,14,0,Mid,High,Long,Medium
49,1256,No,Research & Development,4,2,Medical,1,Male,2,5,Manager,3,Married,18711,2,No,3,23,4,1,0,0,0,13,0,Senior,High,Early,Medium
36,1257,No,Research & Development,3,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3692,1,No,3,12,2,11,10,0,7,12,0,Mid,Low,Long,Low
48,1258,No,Research & Development,2,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,5,No,3,7,2,1,0,0,0,11,0,Senior,Low,Early,Low
27,1259,No,Research & Development,4,2,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2517,1,No,2,5,3,5,3,0,3,11,0,Young,Low,Mid,Low
29,1260,No,Research & Development,7,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,2,6,3,6,0,1,0,11,0,Young,Medium,Mid,Low
48,1263,No,Research & Development,1,3,Life Sciences,4,Male,2,5,Research Director,4,Single,18265,6,No,3,25,4,1,0,0,0,12,0,Senior,High,Early,Low
29,1264,No,Research & Development,1,3,Life Sciences,4,Female,2,4,Research Director,4,Divorced,16124,3,No,2,9,2,7,7,1,7,14,0,Young,High,Long,Medium
34,1265,No,Research & Development,20,3,Technical Degree,3,Female,4,1,Research Scientist,3,Married,2585,0,No,4,2,2,1,0,0,0,17,0,Mid,Low,Early,Medium
44,1267,No,Sales,5,3,Marketing,2,Male,3,5,Manager,2,Married,18213,7,No,3,26,3,22,9,3,10,11,0,Mid,High,Long,Low
33,1268,No,Sales,10,5,Marketing,4,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,4,10,3,9,8,0,8,14,0,Mid,Medium,Long,Medium
19,1269,No,Research & Development,25,3,Life Sciences,2,Female,4,1,Research Scientist,4,Single,2994,1,Yes,4,1,3,1,0,0,1,12,0,Young,Low,Early,Low
23,1270,No,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,Married,1223,1,No,4,1,3,1,0,0,1,22,0,Young,Low,Early,High
25,1273,Yes,Sales,24,1,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,4,1,3,1,0,1,0,14,1,Young,Low,Early,Medium
26,1275,No,Research & Development,4,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2875,1,Yes,2,8,2,8,5,2,2,20,0,Young,Low,Long,High
45,1277,Yes,Sales,2,3,Marketing,1,Female,1,5,Manager,2,Single,18824,2,Yes,1,26,3,24,10,1,11,16,1,Senior,High,Long,Medium
55,1278,No,Research & Development,8,1,Medical,4,Male,2,4,Healthcare Representative,2,Divorced,13577,1,Yes,4,34,3,33,9,15,0,15,0,Senior,High,Long,Medium
21,1279,Yes,Research & Development,10,2,Life Sciences,1,Female,2,1,Laboratory Technician,3,Single,2625,1,No,3,2,1,2,2,2,2,20,1,Young,Low,Early,High
46,1280,No,Sales,4,2,Marketing,4,Female,2,5,Manager,2,Married,18789,2,No,3,26,3,11,4,0,8,14,0,Senior,High,Long,Medium
34,1281,No,Sales,2,3,Marketing,3,Female,3,2,Sales Executive,1,Single,4538,0,Yes,4,4,3,3,2,0,2,12,0,Mid,Low,Mid,Low
51,1282,No,Sales,9,3,Life Sciences,4,Male,3,5,Manager,2,Divorced,19847,4,Yes,1,31,2,29,10,11,10,24,0,Senior,High,Long,High
59,1283,No,Research & Development,18,4,Medical,4,Male,3,3,Manufacturing Director,4,Single,10512,6,No,4,25,2,9,7,5,4,12,0,Senior,High,Long,Low
34,1285,No,Research & Development,19,3,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,3,15,4,11,8,5,10,13,0,Mid,Low,Long,Medium
28,1286,No,Research & Development,1,4,Medical,4,Male,3,1,Laboratory Technician,3,Single,2154,0,Yes,3,5,2,4,2,0,2,11,0,Young,Low,Mid,Low
44,1288,No,Research & Development,4,2,Life Sciences,3,Male,4,5,Manager,1,Divorced,19190,1,No,4,26,2,25,9,14,13,14,0,Mid,High,Long,Medium
34,1289,No,Human Resources,11,3,Life Sciences,3,Male,2,2,Human Resources,2,Married,4490,4,No,4,14,4,10,9,1,8,11,0,Mid,Low,Long,Low
35,1291,No,Research & Development,6,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,3506,0,Yes,4,4,3,3,2,2,2,14,0,Mid,Low,Mid,Medium
42,1292,No,Research & Development,7,4,Medical,2,Female,4,2,Research Scientist,2,Married,2372,6,Yes,4,18,3,1,0,0,0,16,0,Mid,Low,Early,Medium
43,1293,No,Sales,4,4,Marketing,4,Female,2,3,Sales Executive,4,Single,10231,3,No,4,23,4,21,7,15,17,14,0,Mid,High,Long,Medium
36,1294,No,Research & Development,2,4,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,4,18,3,16,14,5,12,11,0,Mid,Medium,Long,Low
44,1295,Yes,Research & Development,15,3,Medical,1,Female,3,3,Healthcare Representative,4,Married,7978,1,No,4,10,3,10,7,0,5,11,1,Mid,Medium,Long,Low
28,1296,No,Research & Development,2,3,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,3867,1,Yes,2,2,3,2,2,2,2,12,0,Young,Low,Early,Low
51,1297,No,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,0,No,2,8,2,7,0,7,7,14,0,Senior,Low,Long,Medium
30,1298,No,Research & Development,9,2,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,3,10,3,8,4,1,7,18,0,Mid,Low,Long,High
29,1299,Yes,Research & Development,7,3,Technical Degree,2,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,1,10,3,7,7,7,7,13,1,Young,Low,Long,Medium
28,1301,No,Research & Development,1,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2080,2,No,2,5,2,3,2,1,2,11,0,Young,Low,Mid,Low
25,1303,No,Research & Development,1,3,Medical,4,Female,3,1,Research Scientist,2,Single,2096,1,No,4,2,2,2,2,2,1,18,0,Young,Low,Early,High
32,1304,No,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,3,10,4,10,7,0,8,15,0,Mid,Medium,Long,Medium
45,1306,No,Research & Development,25,3,Medical,2,Female,3,5,Manager,2,Single,18061,3,No,3,22,3,0,0,0,0,22,0,Senior,High,Early,High
39,1307,No,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,17123,6,Yes,4,21,3,19,9,15,2,13,0,Mid,High,Long,Medium
58,1308,No,Research & Development,23,4,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2372,1,No,4,2,3,2,2,2,2,12,0,Senior,Low,Early,Low
32,1309,Yes,Research & Development,7,2,Life Sciences,4,Male,3,2,Laboratory Technician,3,Married,4883,1,No,1,10,3,10,4,1,1,18,1,Mid,Low,Long,High
39,1310,Yes,Research & Development,23,3,Medical,3,Male,3,1,Research Scientist,1,Single,3904,0,No,1,6,3,5,2,0,3,13,1,Mid,Low,Mid,Medium
30,1311,No,Research & Development,6,3,Technical Degree,1,Female,2,2,Laboratory Technician,4,Married,4627,0,No,1,10,3,9,2,6,7,12,0,Mid,Low,Long,Low
36,1312,No,Research & Development,10,4,Technical Degree,4,Female,3,3,Healthcare Representative,3,Married,7094,3,No,1,10,3,7,7,1,7,12,0,Mid,Medium,Long,Low
46,1314,No,Human Resources,1,2,Life Sciences,4,Female,3,1,Human Resources,1,Single,3423,6,No,3,10,4,7,6,5,7,12,0,Senior,Low,Long,Low
28,1315,No,Research & Development,1,3,Life Sciences,3,Female,1,2,Laboratory Technician,4,Married,6674,0,No,1,10,3,9,8,7,5,11,0,Young,Medium,Long,Low
50,1317,No,Research & Development,28,3,Life Sciences,4,Female,3,4,Research Director,1,Married,16880,4,Yes,2,25,3,3,2,1,2,11,0,Senior,High,Mid,Low
40,1318,Yes,Sales,25,4,Marketing,4,Male,2,3,Sales Executive,2,Single,9094,2,Yes,3,9,3,5,4,1,0,12,1,Mid,Medium,Mid,Low
52,1319,Yes,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,9,Yes,3,10,2,8,7,7,7,19,1,Senior,Medium,Long,High
30,1321,No,Research & Development,17,4,Medical,2,Female,3,3,Manager,1,Married,11916,1,Yes,4,9,3,9,1,0,8,23,0,Mid,High,Long,High
39,1322,No,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,0,No,1,9,3,8,7,1,7,11,0,Mid,Low,Long,Low
31,1324,No,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,1,10,2,10,8,9,6,19,0,Mid,Medium,Long,High
41,1329,No,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,1,19,3,19,2,11,9,13,0,Mid,Medium,Long,Medium
31,1331,Yes,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,1,3,4,3,2,2,2,11,1,Mid,Low,Mid,Low
44,1333,Yes,Research & Development,3,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Married,2362,4,No,3,10,4,3,2,1,2,12,1,Mid,Low,Mid,Low
42,1334,No,Research & Development,2,1,Life Sciences,3,Male,3,4,Manager,3,Married,17861,0,Yes,4,21,2,20,8,2,10,13,0,Mid,High,Long,Medium
55,1336,No,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,4,No,4,23,3,19,9,9,11,14,0,Senior,High,Long,Medium
56,1338,No,Human Resources,8,4,Life Sciences,4,Male,3,5,Manager,2,Single,19717,6,No,1,36,3,7,3,7,7,14,0,Senior,High,Long,Medium
40,1340,No,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,9,No,2,6,3,4,2,0,0,16,0,Mid,Low,Mid,Medium
34,1344,No,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,8500,0,No,4,10,2,9,7,1,6,11,0,Mid,Medium,Long,Low
40,1346,No,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,1,No,3,9,3,9,8,8,8,13,0,Mid,Low,Long,Medium
41,1349,No,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,0,No,4,10,3,9,3,1,7,17,0,Mid,Low,Long,Medium
35,1350,No,Research & Development,4,4,Life Sciences,3,Male,3,2,Research Scientist,3,Single,4249,1,Yes,2,9,3,9,6,1,1,11,0,Mid,Low,Long,Low
51,1352,No,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,14026,1,Yes,2,33,3,33,9,0,10,11,0,Senior,High,Long,Low
38,1355,No,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,4,11,3,7,7,1,7,15,0,Mid,Medium,Long,Medium
34,1356,No,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,6125,1,No,4,10,4,10,8,9,6,12,0,Mid,Medium,Long,Low
25,1358,No,Research & Development,19,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3669,3,No,3,7,2,3,2,1,2,11,0,Young,Low,Mid,Low
58,1360,Yes,Research & Development,7,4,Medical,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Yes,4,31,2,10,9,5,9,14,1,Senior,High,Long,Medium
40,1361,No,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,3,No,3,7,3,4,2,0,3,22,0,Mid,Low,Mid,High
36,1362,No,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,2,No,4,17,2,15,7,6,13,16,0,Mid,Low,Long,Medium
48,1363,No,Research & Development,4,3,Life Sciences,4,Male,3,3,Manufacturing Director,4,Single,7898,1,No,3,11,3,10,9,0,8,11,0,Senior,Medium,Long,Low
27,1364,No,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,2,5,3,1,0,0,0,14,0,Young,Low,Early,Medium
51,1367,No,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,3,No,2,29,2,5,2,0,3,16,0,Senior,High,Mid,Medium
18,1368,No,Research & Development,1,3,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,1611,1,No,3,0,4,0,0,0,0,15,0,Young,Low,Early,Medium
35,1369,No,Research & Development,1,3,Medical,4,Female,2,2,Laboratory Technician,4,Married,5363,0,No,2,10,3,9,7,0,0,12,0,Mid,Medium,Long,Low
27,1371,No,Sales,2,1,Life Sciences,4,Male,1,2,Sales Executive,4,Single,5071,3,No,2,8,3,6,2,0,0,20,0,Young,Medium,Mid,High
55,1372,Yes,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,6,Yes,3,24,2,19,7,3,8,17,1,Senior,High,Long,Medium
56,1373,No,Research & Development,23,3,Life Sciences,4,Male,3,4,Manufacturing Director,2,Married,13402,4,Yes,1,33,3,19,16,15,9,12,0,Senior,High,Long,Low
34,1374,No,Research & Development,26,1,Technical Degree,1,Female,2,1,Research Scientist,3,Divorced,2029,1,No,3,5,3,5,4,0,0,20,0,Mid,Low,Mid,High
40,1375,No,Research & Development,2,1,Medical,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,No,2,15,3,12,11,11,8,20,0,Mid,Medium,Long,High
34,1377,No,Research & Development,29,3,Medical,2,Male,3,2,Laboratory Technician,3,Married,5429,4,No,1,10,3,8,7,7,7,13,0,Mid,Medium,Long,Medium
31,1379,Yes,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,7,No,3,3,4,1,0,0,0,14,1,Mid,Low,Early,Medium
35,1380,Yes,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4614,0,Yes,3,5,2,4,2,3,2,18,1,Mid,Low,Mid,High
38,1382,No,Research & Development,7,3,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,2610,1,No,4,4,3,4,2,0,3,11,0,Mid,Low,Mid,Low
34,1383,No,Research & Development,2,4,Technical Degree,3,Female,3,2,Healthcare Representative,4,Single,6687,1,No,4,14,4,14,11,4,11,11,0,Mid,Medium,Long,Low
28,1387,No,Sales,26,3,Life Sciences,3,Male,2,2,Sales Executive,1,Married,4724,1,No,3,5,3,5,3,0,4,11,0,Young,Low,Mid,Low
31,1389,Yes,Research & Development,22,4,Medical,4,Male,3,2,Manufacturing Director,3,Married,6179,1,Yes,4,10,2,10,2,6,7,15,1,Mid,Medium,Long,Medium
39,1390,No,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,3,Yes,4,8,4,5,4,1,4,12,0,Mid,Medium,Mid,Low
51,1391,No,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,2,No,2,14,3,4,2,3,2,11,0,Senior,High,Mid,Low
41,1392,No,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,1,12,2,6,2,3,3,14,0,Mid,Medium,Mid,Medium
37,1394,No,Research & Development,4,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,2996,7,Yes,4,8,3,6,4,1,3,15,0,Mid,Low,Mid,Medium
33,1395,No,Sales,5,1,Life Sciences,2,Male,3,2,Sales Executive,4,Married,9998,6,No,1,8,4,5,4,1,2,13,0,Mid,Medium,Mid,Medium
32,1396,No,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,0,Yes,1,4,2,3,2,1,2,13,0,Mid,Low,Mid,Medium
39,1397,No,Research & Development,25,2,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,10920,3,No,2,13,3,6,4,0,5,21,0,Mid,High,Mid,High
25,1399,No,Sales,18,1,Life Sciences,1,Male,4,2,Sales Executive,3,Married,6232,2,No,2,6,2,3,2,1,2,11,0,Young,Medium,Mid,Low
52,1401,No,Research & Development,28,2,Medical,4,Female,4,4,Manufacturing Director,3,Married,13247,2,Yes,2,24,2,5,3,0,2,11,0,Senior,High,Mid,Low
43,1402,No,Research & Development,6,3,Medical,1,Female,2,2,Research Scientist,3,Single,4081,1,Yes,1,20,1,20,7,1,8,14,0,Mid,Low,Long,Medium
27,1403,No,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,1,Yes,4,6,3,6,2,4,4,11,0,Young,Medium,Mid,Low
27,1405,Yes,Research & Development,17,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,2394,1,Yes,4,8,3,8,2,7,7,13,1,Young,Low,Long,Medium
26,1407,No,Research & Development,2,1,Medical,1,Male,2,1,Research Scientist,4,Single,3904,0,No,4,5,3,4,3,1,1,12,0,Young,Low,Mid,Low
42,1408,No,Human Resources,10,3,Human Resources,3,Female,3,4,Manager,1,Married,16799,0,No,3,21,3,20,7,0,9,14,0,Mid,High,Long,Medium
52,1409,No,Research & Development,8,4,Other,3,Female,3,1,Laboratory Technician,1,Married,2950,9,No,3,12,1,5,4,0,4,13,0,Senior,Low,Mid,Medium
37,1411,No,Research & Development,11,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,3629,4,No,1,8,3,3,2,0,2,18,0,Mid,Low,Mid,High
35,1412,No,Research & Development,18,2,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,9362,2,No,3,10,3,2,2,2,2,11,0,Mid,Medium,Early,Low
25,1415,No,Research & Development,1,3,Technical Degree,1,Male,3,1,Laboratory Technician,4,Married,3229,4,No,2,7,2,3,2,0,2,11,0,Young,Low,Mid,Low
26,1417,No,Research & Development,7,3,Other,3,Male,4,1,Laboratory Technician,1,Single,3578,0,No,4,8,3,7,7,0,7,12,0,Young,Low,Long,Low
29,1419,No,Human Resources,17,3,Other,2,Male,2,3,Human Resources,1,Single,7988,1,No,1,10,2,10,9,0,9,13,0,Young,Medium,Long,Medium
49,1420,Yes,Research & Development,28,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,4284,3,No,1,20,3,4,3,1,3,20,1,Senior,Low,Mid,High
29,1421,Yes,Research & Development,14,1,Other,3,Female,3,3,Healthcare Representative,4,Single,7553,0,Yes,1,9,3,8,7,7,7,12,1,Young,Medium,Long,Low
54,1422,No,Research & Development,1,3,Medical,4,Female,3,4,Research Director,4,Single,17328,6,No,4,29,2,20,7,12,7,19,0,Senior,High,Long,High
58,1423,No,Research & Development,1,3,Medical,4,Female,3,5,Research Director,1,Married,19701,3,Yes,3,32,3,9,8,1,5,21,0,Senior,High,Long,High
55,1424,No,Research & Development,1,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,2,No,4,31,4,7,7,0,0,13,0,Senior,High,Long,Medium
36,1425,No,Sales,3,4,Marketing,1,Female,3,2,Sales Executive,2,Single,9278,3,Yes,4,15,3,5,4,0,1,16,0,Mid,Medium,Mid,Medium
31,1427,Yes,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,No,2,1,3,1,0,0,0,12,1,Mid,Low,Early,Low
30,1428,No,Sales,7,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,4779,7,No,2,8,3,3,2,0,2,14,0,Mid,Low,Mid,Medium
31,1430,No,Research & Development,8,5,Life Sciences,1,Female,3,4,Research Director,2,Single,16422,3,No,3,9,4,3,2,1,0,11,0,Mid,High,Mid,Low
34,1431,No,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,5,No,3,10,3,4,3,1,3,14,0,Mid,Low,Mid,Medium
31,1433,Yes,Research & Development,8,3,Life Sciences,1,Female,2,1,Research Scientist,2,Single,1261,1,No,3,1,4,1,0,0,0,12,1,Mid,Low,Early,Low
27,1434,No,Research & Development,11,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,2099,0,No,2,6,4,5,0,1,4,14,0,Young,Low,Mid,Medium
36,1435,No,Research & Development,4,4,Life Sciences,1,Male,2,2,Laboratory Technician,4,Single,5810,1,No,3,10,2,10,4,1,8,16,0,Mid,Medium,Long,Medium
36,1436,No,Sales,16,4,Marketing,3,Female,2,2,Sales Executive,1,Married,5647,4,No,1,11,2,3,2,0,2,13,0,Mid,Medium,Mid,Medium
47,1438,No,Research & Development,1,3,Technical Degree,1,Male,3,1,Research Scientist,4,Married,3420,7,No,3,17,2,6,5,1,2,12,0,Senior,Low,Mid,Low
25,1439,Yes,Sales,9,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,3,No,1,6,3,3,2,2,2,12,1,Young,Low,Mid,Low
37,1440,No,Research & Development,5,2,Technical Degree,3,Male,4,1,Laboratory Technician,3,Single,3500,0,No,1,7,1,6,5,1,3,14,0,Mid,Low,Mid,Medium
56,1441,No,Research & Development,1,2,Life Sciences,1,Female,3,1,Research Scientist,1,Married,2066,2,No,4,5,4,3,2,1,0,22,0,Senior,Low,Mid,High
47,1443,No,Research & Development,2,4,Medical,1,Female,3,4,Research Director,3,Married,17169,3,No,2,26,4,20,17,5,6,19,0,Senior,High,Long,High
24,1445,No,Sales,4,1,Medical,4,Female,3,2,Sales Executive,3,Married,4162,1,Yes,3,5,3,5,4,0,3,12,0,Young,Low,Mid,Low
32,1446,No,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,4,No,3,7,2,4,3,0,3,12,0,Mid,Medium,Mid,Low
34,1447,No,Research & Development,1,3,Life Sciences,4,Female,2,1,Laboratory Technician,2,Married,3294,5,No,1,7,2,5,4,0,2,17,0,Mid,Low,Mid,Medium
41,1448,No,Research & Development,5,5,Medical,2,Male,4,1,Research Scientist,3,Married,2127,2,Yes,1,7,2,4,2,0,3,12,0,Mid,Low,Mid,Low
40,1449,No,Research & Development,9,4,Other,3,Male,3,2,Laboratory Technician,3,Divorced,3975,3,No,3,11,4,8,7,0,7,11,0,Mid,Low,Long,Low
31,1453,No,Sales,8,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,10793,1,No,1,13,3,13,7,9,9,18,0,Mid,High,Long,High
46,1457,Yes,Sales,9,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,10096,4,No,1,28,4,7,7,4,3,11,1,Senior,High,Long,Low
39,1458,Yes,Research & Development,2,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,3646,2,Yes,2,11,4,1,0,0,0,23,1,Mid,Low,Early,High
31,1459,Yes,Research & Development,1,5,Life Sciences,3,Female,4,3,Manufacturing Director,2,Single,7446,1,No,1,10,3,10,8,4,7,11,1,Mid,Medium,Long,Low
45,1460,No,Research & Development,20,3,Medical,2,Male,1,3,Healthcare Representative,1,Divorced,10851,2,Yes,2,24,3,7,7,0,7,18,0,Senior,High,Long,High
31,1461,No,Human Resources,8,2,Medical,4,Female,4,1,Human Resources,2,Single,2109,9,No,4,8,3,3,2,0,2,18,0,Mid,Low,Mid,High
31,1464,Yes,Research & Development,2,3,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,3722,6,Yes,3,7,1,2,2,2,2,13,1,Mid,Low,Early,Medium
45,1465,No,Research & Development,29,3,Technical Degree,2,Male,3,3,Manufacturing Director,4,Married,9380,4,Yes,4,10,4,3,1,1,2,18,0,Senior,Medium,Mid,High
48,1466,No,Sales,7,3,Marketing,3,Male,3,2,Sales Executive,1,Divorced,5486,4,No,1,15,3,2,2,2,2,11,0,Senior,Medium,Early,Low
34,1467,Yes,Human Resources,9,4,Technical Degree,1,Female,3,1,Human Resources,3,Married,2742,1,No,4,2,3,2,2,2,2,15,1,Mid,Low,Early,Medium
40,1468,No,Research & Development,8,1,Medical,4,Male,2,3,Research Director,2,Divorced,13757,2,No,3,16,3,9,8,4,8,11,0,Mid,High,Long,Low
28,1469,No,Sales,5,3,Medical,4,Male,3,2,Sales Executive,1,Single,8463,0,No,4,6,3,5,4,1,3,18,0,Young,Medium,Mid,High
44,1471,No,Research & Development,5,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,3162,3,No,4,7,3,5,2,0,3,14,0,Mid,Low,Mid,Medium
53,1472,No,Research & Development,2,3,Medical,4,Male,4,4,Research Director,2,Single,16598,4,No,2,35,2,9,8,8,8,12,0,Senior,High,Long,Low
49,1473,No,Research & Development,5,4,Technical Degree,1,Male,3,2,Healthcare Representative,3,Married,6651,2,No,2,20,2,3,2,1,2,14,0,Senior,Medium,Mid,Medium
40,1474,No,Research & Development,2,3,Medical,3,Male,3,1,Research Scientist,3,Divorced,2345,2,No,3,8,4,3,1,1,2,14,0,Mid,Low,Mid,Medium
44,1475,No,Research & Development,20,3,Life Sciences,4,Male,3,1,Research Scientist,2,Single,3420,1,No,3,6,2,5,2,1,3,13,0,Mid,Low,Mid,Medium
33,1477,No,Sales,7,3,Medical,4,Male,3,2,Sales Executive,1,Married,4373,0,No,1,5,3,4,3,0,3,14,0,Mid,Low,Mid,Medium
